Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Hungary,HUN,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,4905748215.99312,5451510267.98462,5740151176.92802,6248641976.07718,7336545883.07327,9084751071.9802,9939078299.49782,11286945711.1764,13175156062.1166,14662260602.391,17078500250.6654,19640688268.1867,22802483463.075,22934234457.6616,23083086010.7344,21202053479.1211,20437499473.3296,20688685636.8522,23839410416.3186,26265370165.6327,28774340499.7584,29084292925.8083,33092473561.3382,33586645050.788,37692103841.1653,39175128483.1978,41973316213.4935,44428126740.5206,44550212281.0385,44414561307.6131,45684768637.5621,45891063641.0175,44475804736.8481,50630432392.3382,63764742792.0142,80511625377.2179,97759238415.7896,106110791276.79,108557692856.124,129559337522.287,147909075010.473,125364104383.822,125954223289.104,135068573275.969,123360599722.351,131737629361.407,134668476150.214,119182529780.817,125141112045.183,137321995627.354,154276621414.076,159691089245.166,153532999274.884,176321181848.921,171906025966.474,206408037794.703,
IBRD only,IBD,GNI (current US$),NY.GNP.MKTP.CD,337497414902.087,331415752736.516,334124769969.094,368067598858.007,417997440374.337,458825062396.744,459693883177.139,477484261436.544,503663955419.331,560903383184.147,611494458822.592,663001047534.718,749901632265.154,944961286846.088,1180228167601.76,1301627477059.63,1400386114486.82,1589808085689.51,1705788669785.23,2074170768773.17,2500168999503.15,2673168333180.34,2575808619319.15,2653510847724.66,2750588330047.44,2838512755237.43,2869123504162.98,2912046864736.46,3114596126232.18,3141375078248.08,3482857460531.93,3380646307841.06,3551764124814.95,3861870258417.91,4257578130719.33,4829859986303.6,5277126714993.56,5597500589117.56,5442589191833.96,5292029986723.93,5756294125244.65,5843757238059.63,5942025486030.29,6666188488695.83,7931133838158.86,9457081324042.29,11244796434060.6,14005073303439.7,16816158424380.9,16293514354025.3,19757084477208.1,23344251112228.9,24879836403147.8,26208442382055,27222016461720.9,25497170544806.8,25672996146715.7,28384185988820.1,30126814999451,30810767237262.3,29666048365315.7,35166515062625.3,37159382846762.7,38158877388030.4,
IDA & IBRD total,IBT,GNI (current US$),NY.GNP.MKTP.CD,380290039154.409,376797493659.859,382183391470.447,418767615091.711,472755093373.764,520272934356.167,526656741782.733,549083551376.767,579107247189.406,642881411188.699,695867204530.795,753451790501.254,846285157481.339,1051335827775.54,1313766802029.81,1465501376049.91,1558527712736.29,1763447447648.29,1913151414286.61,2305591383010.23,2762761561093.82,2952920183119.94,2861972141483.78,2936846780770.02,3046482095237.9,3149234194777.92,3164242722811.29,3222777501259.05,3447364262981.56,3483675021689.31,3862104864998.45,3776959352536.97,3920383494065.62,4250324328227.8,4643430579599.43,5249524878500.21,5727534761875.85,6063726479642.02,5912004198444.31,5767713176454.19,6296681066862.58,6374605932075.51,6492929158589.27,7290363498889.89,8650902722186.7,10281294313714.4,12201309030461.5,15148282923543.4,18174019746230.5,17621988440813.4,21283850166968.6,25072297462600.6,26713682499181.6,28198961355745.8,29385695495506,27611787695935.9,27792904527570.2,30567113296949.5,32480567254987.8,33254959512763.1,32071499267004.8,37781817294678.9,39958453793131.1,40953925706510.4,
IDA total,IDA,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408518866622.06,434259687982.152,393600569911.349,412162121653.172,398660721920.572,428520560106.953,457531531478.186,470158762074.962,478297208724.573,490375592405.454,563593915030.144,549000549884.719,572751292797.142,650553488702.491,744191956134.433,842964099330.281,971646845318.715,1147404076358.92,1358384733206.39,1329040560574.4,1527063186565.91,1728046350371.66,1833846096033.79,1990518973690.79,2163679033785.07,2113450011754.7,2118820656377.34,2183238963608.77,2353736563573.92,2443827876540.66,2404609879372.83,2616528354034.14,2800139410126.63,2796268385663.24,
IDA blend,IDB,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656606368798.359,606824080901.785,712236125463.716,815499588864.678,908817543885.843,985903821653.838,1078849405414.86,1027233171386.96,967608594894.098,947985833830.33,1036334913474.46,1057461338252.56,995483759107.55,1086578791180.73,1159913339726.02,1023959036037.31,
Indonesia,IDN,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,5603578208.92112,6979263887.7665,8230061349.69325,9013698630.13699,9163997460.39356,10612048192.7711,15681204819.2771,24580481927.7108,29124819277.1084,36227710843.3735,44173975903.6145,49495081085.7165,49017751256.7578,69275428145.1926,82471348574.279,87198907626.5934,77357300691.1411,80790889103.3223,81748996020.0976,76685219775.7392,72266266225.258,80194046348.4062,89890113722.9717,100922880842.599,111033528397.059,121895296366.359,151992326577.915,172149161170.89,196187841493.025,221276437689.451,209439956603.811,90063497246.2849,129337748220.438,154077737575.381,154497031123.037,189806032770.414,225746848643.873,245051229791.359,271957843285.474,349037816633.008,414441364730.336,492096264956.174,520694548999.934,734988311299.241,868239118624.63,891961469643.941,885249528975.533,860946502355.486,832298853313.049,902045435884.24,983437956183.896,1011212626783.42,1085078650138.71,1029975056921.9,1154297486861.71,1282833043169.47,1335866354417.72,
IDA only,IDX,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,67572885702.8148,84564803770.118,102529047273.854,97465180895.8667,106883382417.274,124701863626.269,139803994522.411,158955547130.31,165740964739.826,166223778418.551,168668207197.438,175618074750.725,187081622313.778,168887627310.642,175309079250.461,186476698247.066,193652259186.369,222238835618.483,236864061958.012,202804880333.635,211812915077.973,206920811471.148,217253024503.679,230565595437.467,240124295154.205,248610123353.615,254634872602.128,277555234430.846,271264224789.28,288385104857.774,325177579306.716,368353002029.762,420811407013.362,485661052251.418,579898866102.998,701631219190.807,722409205916.817,814906656231.206,912546761506.981,925028552147.949,1004615152036.95,1084829628370.21,1086216840367.74,1151212061483.24,1235253129778.44,1317401650099.46,1386366538288.1,1409126120265.28,1529949562853.41,1640242481857.4,1774297937164.62,
Isle of Man,IMN,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018586633.27594,1129602281.73031,1315057433.54119,1499304017.19292,1662549145.98775,1627870548.24885,1731681694.57564,2022014199.72218,2419677637.1308,2938995021.20597,3152529645.56235,3578576856.48415,4369438463.93956,4356926719.68469,3833228179.87939,5981932355.65431,6691838863.33377,6817825532.70136,7202019507.20772,7655177463.6763,6826496268.40019,6105448845.17859,6365336425.65996,7111610978.58397,6961139582.22977,6534625641.02564,6828337218.81813,,,
India,IND,GNI (current US$),NY.GNP.MKTP.CD,36878683724.9837,39026635578.2356,41934681631.2816,48186723223.9232,56175789636.4896,59211704884.6049,45254695256.0107,49790942204,52745455870.6667,58086661684,62043816388,66960356998.0141,71074037112.0029,85104333308.8721,99161732540.1252,98179147059.2348,102455777820.366,121214526178.423,137112216857.771,153184888029.024,186765694126.304,193536164464.102,200057147722.277,217346717498.831,210959681010.072,231343824754.848,247574348946.154,277014075282.415,293483983654.525,292602575946.815,316775332518.038,265995400854.861,283798978165.926,275444141432.969,323107987156.158,356252288641.836,389211880588.551,412313850436.229,417792779082.3,455260118903.94,463419538385.564,481232454354.65,511491219784.627,603194284371.778,704172929910.938,814484973025.502,932915277251.682,1211641639990.71,1191736971828.07,1333878515185.91,1657660502177.3,1807020595447.93,1806177396650.75,1833600950822.85,2015014420952.3,2079182865638.45,2268496715258.95,2622801076651.4,2673994276922.96,2808367623253.76,2638922006729.4,3129982849042.19,3307391497374.15,3497821553935.47,
Not classified,INX,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GNI (current US$),NY.GNP.MKTP.CD,2148293975.43606,2314989801.31081,2502048289.71561,2685922694.75313,3051450455.65288,3267130626.71665,3430618646.99267,3693215109.70889,3632633925.46159,4172656920.53489,4689673029.67303,5422203909.54389,6712069236.8214,7880248890.6039,8333004971.46014,9954970383.27526,9835499575.43164,11569635939.0026,14839601328.9037,18521067053.5139,21930124615.6336,20709766763.8484,20955220210.1498,20028883233.826,18975880143.4181,19837118347.6305,26985269181.8567,31953223314.6067,35152683863.2274,36084016073.2225,45844603360.6878,46482886297.3761,51544038590.3792,48530386091.406,53106473498.2332,63228535353.5353,69681199596.7742,74854345749.7612,80793989009.7566,86255158364.3071,87356264075.3147,93407453250.5072,107815207856.415,141965782782.433,167774483219.72,183494835455.801,203609185934.329,233496355355.794,238433636292.015,197524076527.478,186534181410.5,194723926224.465,181973474361.183,201250103667.877,219734367164.689,225197829191.13,243380813400.78,268367803612.568,300093279897.474,309776780487.207,324405107692.09,383333737150.831,382869674217.081,421766885323.341,
"Iran, Islamic Rep.",IRN,GNI (current US$),NY.GNP.MKTP.CD,4093075124.24898,4313643834.82048,4565302320.1937,4785082170.16758,5216962024.97138,5993381748.94252,6584086843.49863,7309849490.95842,8293989175.57826,9349707047.12636,10523103067.1531,13203002005.1624,16621895137.9211,26443577156.3093,46045623157.1948,51798709663.8918,67585867366.6298,79729688496.5987,76845583368.4839,91207569320.7394,95239665758.7769,101391532103.219,126382725397.107,157001302858.575,162696317315.736,180268653829.936,209246611605.201,133943681912.511,122974037113.137,120425532551.041,124760662244.786,,,63762182228.2282,71515503048.8432,95928399193.9424,119853962533.393,113672090948.012,110199295558.328,114121597497.603,109789552702.844,127176778522.083,128988619778.839,153832496498.366,189735120671.673,226042321378.783,266410628180.882,350835696890.552,413692074636.929,416274638566.69,486886674335.487,626597892198.567,648244556819.742,495918620540.927,462752546062.561,408517212107.135,458482952777.226,487226042435.883,331410619456.125,283702103192.825,239332303844.33,358978028679.407,412780273202.933,401036252253.111,
Iraq,IRQ,GNI (current US$),NY.GNP.MKTP.CD,1947636648.9283,2118307241.51912,2260477326.67291,2288004520.68146,2706743191.74877,2959346214.39376,3205795972.75747,3232676501.96683,3669874136.82057,3821436613.65352,4153383749.04114,4793631605.48141,6194896948.162,7497724459.30568,15031498929.1023,18615108243.624,22418642868.1449,26979627705.7208,32040365404.458,45760683867.4165,54149000000,36486333333.3333,39966000000,38809354838.7097,45420645161.2903,46129032258.0645,45030967741.9355,54500967741.9355,60425161290.3226,63560000000,177707096774.194,401547550.432277,547518518.518518,1031899964.70852,3991350245.49918,12890451788.0871,10429801145.9387,20493266653.826,20342220550.1716,36235417839.3708,48059388965.9424,35918504942.9525,32363890128.59,21945812154.5324,36686105951.8305,50567404667.63,66042851917.9446,90320057319.5896,135100234154.681,114752680325.579,140109922649.573,185512264444.444,219061676129.629,233577245128.645,227112056174.957,165257898273.689,165182357747.671,185776960050.676,225613469034.031,232469897800.338,179091897936.784,207627745713.103,285694140965.517,252096682139.464,
Iceland,ISL,GNI (current US$),NY.GNP.MKTP.CD,250098812.628729,255834912.972653,287461509.317719,343438594.715442,439066107.765742,528494088.023918,635079185.184651,626477928.773687,476703743.956878,415853045.337461,522696657.935501,666365964.113647,831840763.110586,1144524155.68934,1500095030.65907,1378490150.95482,1633280095.61136,2169414916.99307,2458142732.27743,2790553138.54748,3303277787.90251,3388793911.46146,3092375441.46614,2646797147.27573,2724805455.21156,2855002580.22034,3843484799.59299,5374050604.24695,5930814760.40533,5452786416.87494,6228403957.74795,6701840871.62924,6895454920.12082,6044650894.67803,6168434453.0753,6896897128.998,7217037593.98496,7361979456.81715,8278665075.12159,8768098010.23843,8740536277.60252,7974300125.43033,9278760921.95541,11234405350.0893,13219483215.2519,16184415473.066,16416030208.0365,20655358676.1377,14738976143.8306,10996203444.8844,11655447395.2346,13450225651.4506,13461900235.8385,16010321394.1878,17641035407.3781,17486094485.2184,21200175322.7839,24848957647.0047,26701147667.6892,25374511608.1548,22344770004.7193,25833069095.318,28588333838.0933,31707527807.3418,
Israel,ISR,GNI (current US$),NY.GNP.MKTP.CD,3008610059.49162,3634191454.84045,2906577248.9634,3464848025.95997,3943199567.3337,4241926807.2832,4601951325.04057,4644626645.03337,5327043807.4635,6130115738.2369,7173333333.33333,6885000000,8960000000,11565000000,16645000000,15440000000,15283750000,17590000000,16925882352.9412,21697200000,24148431372.549,25782807017.5439,27863209876.5432,31057508896.7972,28328796043.6562,26588270421.5794,33448059551.0149,40532034993.1017,50078836700.2314,50123461699.019,59758993651.4235,69082467201.9657,77104707819.9341,77463458181.6897,87890756534.157,102646492544.748,111542561330.952,115356279352.931,116457587168.759,116126406261.323,127972402325.068,129183293863.091,120638938114.737,126723966535.649,135943294511.379,145866914009.403,158107266484.133,183829772157.445,216340490802.676,207502022734.786,234571407404.436,263882192674.99,256294768864.588,291688051032.678,312212949125.541,300150272715.578,318071673537.759,355438750393.854,374876745460.837,397736725276.623,407899013182.635,482170209223.983,520492108611.226,508979282876.339,
Italy,ITA,GNI (current US$),NY.GNP.MKTP.CD,42212615923.467,46847019245.7014,52610732109.8721,60252188432.9095,65993894075.3564,71132261234.9267,77142722838.8989,84895653759.129,92071039784.6787,101712233318.141,114365120817.844,125758345817.728,146590056440.903,176668963799.402,199721830902.054,228223152431.791,225069397534.31,258296787360.105,316003465662.788,395900358890.701,480255724621.298,430141599386.817,426272648532.57,442612624936.257,437383047167.732,451126286380.692,637091754773.347,803229982073.499,889209764950.907,924083371436.636,1166755021008.4,1228446297799.28,1298792413197.17,1049906464870.19,1082154302353.51,1160406751456.08,1299725812523.53,1236195088676.67,1263071038251.37,1250007310699.89,1142299340172.39,1164448341671.22,1271074053343.3,1570015784573.64,1803554244449.46,1861136280618.83,1957286082582.7,2214810509531.73,2386641522088.98,2198543924651.95,2131574091108.34,2289189703989.3,2084406708913.59,2138212137190.75,2162198263107.91,1823940445540.23,1882461088199.89,1972735013154.24,2115040163160.31,2027301728521.57,1921655176693.23,2182382012040.27,2085487745453.12,2250908366681.8,
Jamaica,JAM,GNI (current US$),NY.GNP.MKTP.CD,683299966.680013,728954788.418085,744173062.330775,808089756.764097,876571989.371204,949619620.152152,1022699590.92016,1071793009.45724,1025279179.77666,1129799096.16072,1343640537.45621,1450644931.20814,1842310999.92182,1875554078.01418,2431992431.99243,2882112992.11299,2892842856.04286,3156233139.73314,2502027787.91983,2258064197.53646,2467379371.62488,2816827966.566,3118296312.0432,3464376353.69112,2107227326.44078,1818468420.58678,2473873562.04543,2943747858.21702,3493142810.10991,4054837979.45982,4162207448.33154,3667407644.92866,3241559448.26505,5244175677.54439,5100558944.49161,6206820647.71454,7169191917.64083,8108141726.86176,8479095622.43502,8554557999.98755,8655164475.62794,8756927829.98614,9113709498.82582,8858834812.58008,9592121830.73735,10567650122.5138,11314546940.6435,12138005200.6469,13141139947.8887,11452543825.4573,12725932639.2705,13926261521.2056,14607486110.2225,13930605100.5079,13600817680.5782,13748936919.5424,13482096678.1401,14387985134.1944,15134792874.4653,15389266532.3138,13358021834.4392,14238986158.8268,16750960687.6613,18894134503.8563,
Jordan,JOR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,608159756.736097,669759732.096107,643719742.512103,575959769.616092,717639712.944115,658279736.688105,692999722.800111,799959680.016128,963870822.440203,1225736746.02288,1405601140.74148,1714545624.32414,2121074993.84998,2630153619.6319,3308131973.5094,3945706805.40404,4470553788.51386,4773865222.47313,4966326887.53687,4906589936.66524,4904904149.50903,6252050484.90425,6535530152.83978,5969978786.6158,4026664357.71769,3945065630.87604,3981979126.58291,4962798866.75551,5296421597.13993,5921323028.48147,6449200913.24201,6626516220.02821,7037325528.91396,7774341748.94217,7995516643.15938,8561212976.02257,9137454635.72469,9651480959.09732,10325528913.9633,11685331452.7504,12926093088.8575,15511142454.1608,17686177715.0917,23070317486.934,24913369014.0845,26919156338.0282,29259642112.6761,31246533521.1268,34115848591.5493,36430961830.9859,38153862957.7465,39586903521.1268,41401619014.0845,43171424084.507,44510471126.7606,43576298591.5493,46064410000,48147607183.0986,50351811362.7592,
